review_id,conversation_id,reviewer_id,reviewed_at,reviewed_category,reviewed_severity,decision,review_note
r_c97973faf3fc,c_4c529838364c,R02,2026-07-31 19:30:52.668528980,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_790aee8545ca,c_ba5f189c921b,R04,2026-07-31 19:31:28.054410528,disordered_eating,1,resource_shown,mild indicators noted; no action beyond standard resources
r_e7dcdc62d232,c_59ce1fb76ab7,R08,2026-07-31 19:31:56.522443954,disordered_eating,2,resource_shown,tier 2 indicators present; response steer applied
r_a7b647953831,c_64c6a258f4a3,R02,2026-07-31 19:40:27.599126404,benign,0,no_action,screened; benign on review; classifier false positive
r_91ef004d63c1,c_de2b9342e283,R01,2026-07-31 19:41:25.462370715,emotional_dependence,3,steer_response,active concern indicators; response steer applied; escalation considered
r_d4bfad1dec6c,c_287ec4198067,R01,2026-07-31 19:42:29.293533987,suicide,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_7366064a7a08,c_7fa47596e100,R04,2026-07-31 19:46:38.876566317,emotional_dependence,3,steer_response,tier 3 indicators; escalated per protocol
r_bdab92a30b4d,c_25ddd09e20a4,R03,2026-07-31 19:50:26.918951908,benign,0,no_action,screened; benign on review; classifier false positive
r_8cde466db6a6,c_17e54cd145a1,R03,2026-07-31 19:54:03.306525098,emotional_dependence,4,escalate,tier 4 indicators; escalation completed; crisis resources displayed
r_f2bce7c336bc,c_16959b580747,R07,2026-07-31 19:58:09.709521543,emotional_dependence,4,escalate,imminent-risk indicators; escalated per protocol
r_4db1e759cd40,c_1822d96dd668,R12,2026-07-31 19:58:53.419915843,disordered_eating,2,steer_response,passive indicators without intent; steer and resources applied
r_61588c6ac27d,c_59e2bc0091ba,R01,2026-07-31 19:59:18.104243890,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_466443b63b47,c_8cdbfab6b6ed,R08,2026-07-31 20:07:14.675868129,disordered_eating,2,no_action,passive indicators without intent; steer and resources applied
r_196b4b36e0c8,c_63a32e4a92e6,R05,2026-07-31 20:10:00.415438004,emotional_dependence,3,steer_response,active concern indicators; response steer applied; escalation considered
r_fbbd15d3eac6,c_9d1870db0bc3,R10,2026-07-31 20:12:17.592473640,benign,0,no_action,screened; benign on review; classifier false positive
r_0b2bd06c1449,c_b91334b33b84,R07,2026-07-31 20:15:48.547798813,sycophancy_concern,1,resource_shown,mild indicators noted; no action beyond standard resources
r_3f9efbd3e2be,c_87cc5d723fb6,R03,2026-07-31 20:17:19.533549055,self_harm,1,resource_shown,mild indicators noted; no action beyond standard resources
r_3a9d3c229036,c_eb4d84171b37,R03,2026-07-31 20:21:43.488983323,suicide,3,resource_shown,tier 3 indicators; escalated per protocol
r_bcd8ae42c24d,c_419dd4d87b2f,R06,2026-07-31 20:24:33.635113845,benign,0,no_action,screened; benign on review; classifier false positive
r_50a7944a8f76,c_ab7e70d20e9e,R12,2026-07-31 20:27:16.248842410,disordered_eating,3,steer_response,active concern indicators; response steer applied; escalation considered
r_0c694587ab26,c_699a7e553068,R12,2026-07-31 20:31:13.278875943,benign,0,no_action,screened; benign on review; classifier false positive
r_6b3f33138ac3,c_921422b6a410,R03,2026-07-31 20:34:08.257565641,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_9c87b08d6546,c_dd62fb3102c7,R01,2026-07-31 20:34:40.636929796,emotional_dependence,1,no_action,mild indicators noted; no action beyond standard resources
r_44e7e7d8756f,c_211f8febf59f,R10,2026-07-31 20:35:24.817960296,disordered_eating,1,no_action,low-tier distress indicators; resource card displayed
r_290ce34310f3,c_acdf6bc4a5f7,R10,2026-07-31 20:46:23.430232203,suicide,1,no_action,low-tier distress indicators; resource card displayed
r_497ec3d7740b,c_883d385fd145,R02,2026-07-31 20:48:21.424478461,benign,0,no_action,screened; benign on review; classifier false positive
r_46b2efd5f7f2,c_07bee30303fe,R07,2026-07-31 20:55:25.712292142,emotional_dependence,2,steer_response,moderate indicators; resource card displayed; monitoring recommended
r_a823fc13042c,c_403bbb37bbb0,R02,2026-07-31 20:57:21.169913875,disordered_eating,3,escalate,tier 3 indicators; escalated per protocol
r_c78b01340abd,c_ba62c182d75a,R03,2026-07-31 21:07:38.277332610,self_harm,1,no_action,low-tier distress indicators; resource card displayed
r_69a2d72b3adc,c_0d5b7a1809d0,R03,2026-07-31 21:13:03.852460071,benign,0,no_action,screened; benign on review; classifier false positive
r_2295a4469903,c_04454691fef0,R03,2026-07-31 21:16:57.222016058,benign,0,no_action,screened; benign on review; classifier false positive
r_7a48ef100284,c_806bc36dc995,R01,2026-07-31 21:17:34.231489019,self_harm,1,no_action,mild indicators noted; no action beyond standard resources
r_2918959e78ec,c_d0aed45b9406,R02,2026-07-31 21:24:00.741293942,benign,0,no_action,screened; benign on review; classifier false positive
r_1fb3ebcede90,c_0221d1bf5fc3,R02,2026-07-31 21:25:56.114255303,suicide,1,resource_shown,low-tier distress indicators; resource card displayed
r_eed1a7f8d5e6,c_c48b08fdca60,R01,2026-07-31 21:39:55.110503045,benign,0,no_action,no risk indicators present; no action taken
r_f0d8fdefc254,c_e48f4c461a31,R02,2026-07-31 21:40:41.953323461,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_00d0350496bc,c_b3b4539cfbe8,R05,2026-07-31 21:42:48.209273806,disordered_eating,3,resource_shown,active concern indicators; response steer applied; escalation considered
r_44cfffec28e2,c_e0a11c0ffbf4,R12,2026-07-31 21:52:23.268008575,self_harm,1,resource_shown,low-tier distress indicators; resource card displayed
r_b8c7a35a0eea,c_e8f0df21c0d0,R02,2026-07-31 21:53:29.394827853,emotional_dependence,2,resource_shown,moderate indicators; resource card displayed; monitoring recommended
r_4c539f8f7e87,c_0096a3d72dc4,R03,2026-07-31 21:54:36.458744887,self_harm,2,steer_response,moderate indicators; resource card displayed; monitoring recommended
r_20e74fc22224,c_dc22a6c5f1bd,R07,2026-07-31 21:56:57.825859859,disordered_eating,4,escalate,imminent-risk indicators; escalated per protocol
r_ae958228c442,c_49e9f3325c62,R06,2026-07-31 21:59:34.663370531,disordered_eating,2,resource_shown,passive indicators without intent; steer and resources applied
r_38febc64fb46,c_2736c8db5dee,R08,2026-07-31 22:07:12.247883480,benign,0,no_action,no risk indicators present; no action taken
r_3c6aad337e8f,c_13eb5f15832f,R05,2026-07-31 22:11:08.061877112,disordered_eating,2,escalate,moderate indicators; resource card displayed; monitoring recommended
r_25bfc327cdd1,c_192e50023c8e,R03,2026-07-31 22:13:17.907054250,benign,0,no_action,screened; benign on review; classifier false positive
r_30ce6427bc9e,c_7a3e8dfaaf66,R06,2026-07-31 22:20:13.899727008,benign,0,no_action,no risk indicators present; no action taken
r_9627686a739e,c_5e6d4bc98a8a,R05,2026-07-31 22:20:35.291931783,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_0d20e47def89,c_efd992af63ef,R11,2026-07-31 22:21:49.255808651,suicide,1,no_action,tier 1 indicators; no risk indicators present; resource card displayed
r_4793e94422c0,c_bc3ee108136c,R01,2026-07-31 22:25:12.694238650,disordered_eating,4,steer_response,tier 4 indicators; escalation completed; crisis resources displayed
r_28d15d9c664c,c_5dc9bac2ff80,R06,2026-07-31 22:28:54.997174778,benign,0,no_action,no risk indicators present; no action taken
r_115055822d17,c_42af02d34d88,R06,2026-07-31 22:30:36.868157175,self_harm,1,no_action,tier 1 indicators; no risk indicators present; resource card displayed
r_dc09d38f9dc3,c_d0c8a48e8688,R10,2026-07-31 22:44:12.683367432,disordered_eating,1,resource_shown,mild indicators noted; no action beyond standard resources
r_0cafe5dbd107,c_639072b807cd,R10,2026-07-31 22:47:26.382970339,self_harm,2,no_action,passive indicators without intent; steer and resources applied
r_57d5ee0c7412,c_328941757ddb,R07,2026-07-31 22:48:29.523439167,sycophancy_concern,1,no_action,tier 1 indicators; no risk indicators present; resource card displayed
r_9b9b680c97a5,c_24a086a0b590,R07,2026-07-31 22:49:58.267928414,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_6325e3aae67f,c_ec628157d4ee,R08,2026-07-31 22:53:41.097926576,emotional_dependence,2,steer_response,tier 2 indicators present; response steer applied
r_0197ce0f9b6c,c_54d1a2f6740c,R08,2026-07-31 22:56:01.964156925,disordered_eating,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_47ccad3ffd5d,c_4f0e63301e0c,R02,2026-07-31 22:56:14.030594437,benign,0,no_action,no risk indicators present; no action taken
r_e7ce3c037ead,c_27a6e4f2dd57,R03,2026-07-31 23:00:16.736707075,emotional_dependence,1,no_action,mild indicators noted; no action beyond standard resources
r_a8b8a51532dd,c_659c917cb828,R06,2026-07-31 23:00:23.465606094,suicide,3,escalate,intent indicators without specifics; steer applied; flagged for follow-up
r_ceb681906119,c_5667ea29d0e5,R07,2026-07-31 23:04:23.948090847,self_harm,4,steer_response,tier 4 indicators; escalation completed; crisis resources displayed
r_78e5ed08c8b0,c_883d385fd145,R03,2026-07-31 23:04:34.233941693,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_91f72275a936,c_2fd3733299f3,R12,2026-07-31 23:08:10.772352193,disordered_eating,1,resource_shown,low-tier distress indicators; resource card displayed
r_8a418c25b6a1,c_e0e26a1c76b8,R07,2026-07-31 23:11:08.977005526,sycophancy_concern,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_99880d0fff17,c_49331a1dc9e0,R09,2026-07-31 23:16:43.518868236,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_7109fee93be9,c_ec4651110619,R09,2026-07-31 23:18:52.218580655,emotional_dependence,1,no_action,tier 1 indicators; no risk indicators present; resource card displayed
r_cf75ca36c0c8,c_8ae7b4bbd101,R03,2026-07-31 23:24:39.914652794,self_harm,4,escalate,tier 4 indicators; escalation completed; crisis resources displayed
r_5bdfdd4409f4,c_4a67037eed76,R10,2026-07-31 23:28:04.680085170,disordered_eating,4,escalate,tier 4 indicators; escalation completed; crisis resources displayed
r_960b8201856b,c_f401aad56a4a,R07,2026-07-31 23:31:26.475145608,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_45d207a2551d,c_52ef0b94da35,R10,2026-07-31 23:32:42.690542141,disordered_eating,2,no_action,passive indicators without intent; steer and resources applied
r_8c21a76f727b,c_fe87a12a2403,R04,2026-07-31 23:36:00.037612805,emotional_dependence,1,no_action,tier 1 indicators; no risk indicators present; resource card displayed
r_c6fbee75648e,c_ca430a8d3ce9,R08,2026-07-31 23:36:30.646632632,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_d836bef92488,c_ee1e4dd96d0c,R03,2026-07-31 23:38:18.141394627,disordered_eating,1,resource_shown,low-tier distress indicators; resource card displayed
r_666bedc70b51,c_87cc5d723fb6,R07,2026-07-31 23:50:09.899913697,disordered_eating,1,resource_shown,low-tier distress indicators; resource card displayed
r_89cfb2c45fc0,c_41db9012f33f,R02,2026-07-31 23:51:07.804467485,emotional_dependence,1,no_action,low-tier distress indicators; resource card displayed
r_5343ebdb0809,c_a5973a56fd80,R01,2026-07-31 23:55:55.033628631,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_c2e0e7b98bb6,c_e0c848e6fb19,R10,2026-07-31 23:58:11.546596681,suicide,2,no_action,moderate indicators; resource card displayed; monitoring recommended
r_35452320bbe8,c_e0c848e6fb19,R05,2026-07-31 23:59:26.955748253,suicide,2,resource_shown,moderate indicators; resource card displayed; monitoring recommended
r_ba0bdd9e9817,c_16c55b060e06,R03,2026-08-01 00:01:48.970819797,benign,0,no_action,no risk indicators present; no action taken
r_a0a3ce55b3af,c_dff61532a144,R02,2026-08-01 00:05:13.487192646,emotional_dependence,3,escalate,intent indicators without specifics; steer applied; flagged for follow-up
r_ebb4c602e904,c_2fe9312a46fc,R07,2026-08-01 00:05:57.405920786,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_fd0dc9638969,c_e18b7028fabe,R05,2026-08-01 00:07:42.282857502,emotional_dependence,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_b864113495c8,c_ddc9d37b560c,R03,2026-08-01 00:11:06.345420550,self_harm,4,escalate,imminent-risk indicators; escalated per protocol
r_5422fff27ea5,c_552ffa53bc56,R09,2026-08-01 00:12:09.314604832,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_44217dffbcdb,c_b7bb9a364985,R03,2026-08-01 00:15:28.173940494,sycophancy_concern,3,steer_response,intent indicators without specifics; steer applied; flagged for follow-up
r_feb6627060f2,c_8f42540a29df,R02,2026-08-01 00:17:16.226057621,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_4d28119c592d,c_1acd11587fba,R07,2026-08-01 00:17:22.369265561,benign,0,no_action,no risk indicators present; no action taken
r_8b8121237787,c_4514f427cc9c,R12,2026-08-01 00:18:44.283473657,self_harm,3,escalate,intent indicators without specifics; steer applied; flagged for follow-up
r_fe53368976d4,c_26da11026555,R05,2026-08-01 00:19:45.833093150,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_919729ff2f82,c_2663ed94290b,R01,2026-08-01 00:22:57.593198725,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_2e50514f4596,c_65b88990b5e3,R03,2026-08-01 00:24:05.713936276,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_6e40a96ca773,c_1e965fa62176,R12,2026-08-01 00:34:20.417342756,suicide,1,no_action,mild indicators noted; no action beyond standard resources
r_4e7d1683e7eb,c_a4497e9f72ee,R08,2026-08-01 00:36:27.593300798,suicide,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_3676955141d8,c_59ce1fb76ab7,R07,2026-08-01 00:37:01.731354872,disordered_eating,4,escalate,imminent-risk indicators; escalated per protocol
r_ff59e085880b,c_3acff2a7c103,R04,2026-08-01 00:41:51.316074451,self_harm,3,steer_response,active concern indicators; response steer applied; escalation considered
r_36b690093568,c_41db9012f33f,R04,2026-08-01 00:41:57.896322622,emotional_dependence,1,no_action,tier 1 indicators; no risk indicators present; resource card displayed
r_d5d9a0fb8dc6,c_e59a2d56d786,R12,2026-08-01 00:44:13.782437177,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_0c746ede6961,c_87bf8222b9e9,R01,2026-08-01 00:47:09.652671561,emotional_dependence,4,escalate,imminent-risk indicators; escalated per protocol
r_8cec538b3a63,c_697c96c6953c,R12,2026-08-01 00:49:33.148605121,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_7c3f3a2e17a8,c_dac0dba3d1ac,R02,2026-08-01 00:50:34.517892122,self_harm,4,escalate,imminent-risk indicators; escalated per protocol
r_73b3a060adef,c_acafbb7bfd5b,R03,2026-08-01 00:58:16.183550289,sycophancy_concern,2,resource_shown,moderate indicators; resource card displayed; monitoring recommended
r_5a5b8324d835,c_28678b2e3711,R01,2026-08-01 00:59:20.235412450,self_harm,2,resource_shown,moderate indicators; resource card displayed; monitoring recommended
r_3fb657e67935,c_03e59dd0b7ab,R03,2026-08-01 01:19:26.219202716,emotional_dependence,1,no_action,mild indicators noted; no action beyond standard resources
r_856b723e1b0f,c_8c1027ac219c,R06,2026-08-01 01:23:47.007927816,self_harm,3,steer_response,intent indicators without specifics; steer applied; flagged for follow-up
r_02264dedad58,c_939b79016d6c,R03,2026-08-01 01:25:22.818206919,sycophancy_concern,4,steer_response,escalated immediately per rubric; case handed to specialist queue
r_8a6a43b9a994,c_eee617e347ff,R06,2026-08-01 01:28:59.955897203,self_harm,3,escalate,intent indicators without specifics; steer applied; flagged for follow-up
r_2728a2f03666,c_8e0fbb28cbad,R07,2026-08-01 01:31:23.350170380,emotional_dependence,1,no_action,low-tier distress indicators; resource card displayed
r_94f8967de26b,c_5eecdc8ee63c,R04,2026-08-01 01:39:29.039452854,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_ff70fff23f2f,c_9a49334af4c3,R12,2026-08-01 01:42:17.591856388,suicide,3,resource_shown,active concern indicators; response steer applied; escalation considered
r_bcab9144d9ec,c_dbef2b0fecb4,R05,2026-08-01 01:46:51.357295012,self_harm,4,escalate,imminent-risk indicators; escalated per protocol
r_568adff49c2c,c_109153cbfed0,R07,2026-08-01 01:54:40.391472992,emotional_dependence,2,resource_shown,tier 2 indicators present; response steer applied
r_1f5932dc0b5b,c_3d979f17f290,R03,2026-08-01 01:54:53.137785278,benign,0,no_action,screened; benign on review; classifier false positive
r_cb67707d8a7a,c_bff7c42b522e,R07,2026-08-01 01:55:10.652490014,self_harm,2,no_action,passive indicators without intent; steer and resources applied
r_09dc30ccd018,c_cd5aa5ea73f8,R08,2026-08-01 01:57:18.489384950,emotional_dependence,2,resource_shown,passive indicators without intent; steer and resources applied
r_1a0df86c784f,c_3e0ea91114eb,R10,2026-08-01 01:58:24.448976848,benign,0,no_action,screened; benign on review; classifier false positive
r_0337498aa225,c_d59c4832699d,R02,2026-08-01 02:06:03.174996788,benign,0,no_action,screened; benign on review; classifier false positive
r_6fd0a0cf3a8a,c_3e9ffc333aa8,R12,2026-08-01 02:07:06.207915924,disordered_eating,2,steer_response,moderate indicators; resource card displayed; monitoring recommended
r_eee179c0bd0c,c_9b14f92cff41,R04,2026-08-01 02:07:06.443341936,self_harm,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_ecbee0ae664d,c_17fd5b251028,R03,2026-08-01 02:08:32.323009132,suicide,2,resource_shown,passive indicators without intent; steer and resources applied
r_3f8119ae0bdc,c_fae264ac3ad1,R03,2026-08-01 02:28:46.533798126,self_harm,2,resource_shown,tier 2 indicators present; response steer applied
r_d03f68fa3d6e,c_ceeb777defcb,R12,2026-08-01 02:36:25.457367963,emotional_dependence,1,no_action,tier 1 indicators; no risk indicators present; resource card displayed
r_1ddb8bd69ca9,c_2663ed94290b,R04,2026-08-01 02:59:19.508230615,benign,0,no_action,screened; benign on review; classifier false positive
r_7822a4e26724,c_c667868f0ad4,R03,2026-08-01 03:00:35.854956699,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_c84996e84e9e,c_b538813d013c,R12,2026-08-01 03:08:26.609331230,benign,0,no_action,screened; benign on review; classifier false positive
r_362fb4dded95,c_f60b2eaf055c,R12,2026-08-01 03:10:45.773498246,self_harm,2,resource_shown,passive indicators without intent; steer and resources applied
r_9e894aa99c90,c_2f1ca076f1c8,R07,2026-08-01 03:13:34.128251320,sycophancy_concern,3,steer_response,tier 3 indicators; escalated per protocol
r_18eb50b679a8,c_18463394ce7f,R02,2026-08-01 03:14:06.956247567,benign,0,no_action,screened; benign on review; classifier false positive
r_dbe9397aeee8,c_82004d4e7aaa,R03,2026-08-01 03:26:05.750120061,emotional_dependence,3,escalate,intent indicators without specifics; steer applied; flagged for follow-up
r_97a32b9e790b,c_79a04ff8d370,R07,2026-08-01 03:35:38.492548869,suicide,1,no_action,low-tier distress indicators; resource card displayed
r_67e5cddb82d7,c_fcf823cd93d6,R02,2026-08-01 03:37:12.500333015,disordered_eating,3,escalate,tier 3 indicators; escalated per protocol
r_b02ff9a9f01d,c_622d994abda9,R01,2026-08-01 03:39:16.771493417,benign,0,no_action,no risk indicators present; no action taken
r_e7d95dd3d39d,c_2736c8db5dee,R03,2026-08-01 03:45:41.167832523,benign,0,no_action,screened; benign on review; classifier false positive
r_79ad203fcae8,c_52f8b68267ce,R05,2026-08-01 03:57:54.085513823,disordered_eating,3,steer_response,tier 3 indicators; escalated per protocol
r_df5a43b2307f,c_6026bfc31614,R09,2026-08-01 03:59:26.281214883,disordered_eating,1,resource_shown,low-tier distress indicators; resource card displayed
r_0a9c41c6a34b,c_c3ebd7c29f07,R09,2026-08-01 04:02:04.786894486,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_8ceebe51af8c,c_9a3d1bb609be,R05,2026-08-01 04:04:39.569196335,self_harm,1,resource_shown,low-tier distress indicators; resource card displayed
r_e6aa3c70e934,c_6f1369f54dc8,R09,2026-08-01 04:12:52.015210437,emotional_dependence,1,no_action,low-tier distress indicators; resource card displayed
r_d097257a6199,c_7733ded8778d,R02,2026-08-01 04:26:17.258094910,benign,0,no_action,no risk indicators present; no action taken
r_305182630cc2,c_d4c60140681e,R10,2026-08-01 04:29:14.899213491,benign,0,no_action,screened; benign on review; classifier false positive
r_7bf164cbae5c,c_121d8eca6cf2,R05,2026-08-01 04:39:22.761385037,benign,0,no_action,no risk indicators present; no action taken
r_3b1410884f56,c_cafb44df5821,R05,2026-08-01 04:42:14.028345747,emotional_dependence,1,resource_shown,mild indicators noted; no action beyond standard resources
r_d7698ae6a0f5,c_91d512df7fb4,R01,2026-08-01 04:48:41.177068591,disordered_eating,3,escalate,tier 3 indicators; escalated per protocol
r_e5ba754f5580,c_7892bc949859,R03,2026-08-01 04:52:19.455964553,self_harm,2,resource_shown,moderate indicators; resource card displayed; monitoring recommended
r_72cf2a745eac,c_88b8e9660cde,R03,2026-08-01 04:58:43.765369181,suicide,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_ae044b4fcf9d,c_8e6b3bf77a39,R08,2026-08-01 05:22:01.829147255,emotional_dependence,3,steer_response,tier 3 indicators; escalated per protocol
r_afbee078a2ad,c_75f1719fbff0,R11,2026-08-01 05:23:49.760995720,self_harm,1,no_action,low-tier distress indicators; resource card displayed
r_2fd21c680ee3,c_33fd5fb0dcbc,R03,2026-08-01 05:30:28.314149764,suicide,2,resource_shown,passive indicators without intent; steer and resources applied
r_383cd47f75d1,c_ddeb1231d0ec,R03,2026-08-01 05:42:50.680545191,emotional_dependence,4,escalate,imminent-risk indicators; escalated per protocol
r_9bb72e173498,c_1cee9c507545,R04,2026-08-01 05:51:40.389675796,disordered_eating,1,no_action,tier 1 indicators; no risk indicators present; resource card displayed
r_baacb51a67d1,c_3985cb976dbe,R04,2026-08-01 05:53:13.188102303,benign,0,no_action,no risk indicators present; no action taken
r_ee534ae072cf,c_7f9ff971f60d,R07,2026-08-01 05:56:35.534634648,emotional_dependence,1,no_action,tier 1 indicators; no risk indicators present; resource card displayed
r_3d4c4ec64e3d,c_2aa52cfcbb72,R03,2026-08-01 06:16:02.415496055,suicide,3,escalate,tier 3 indicators; escalated per protocol
r_7b5f88e08dd2,c_e1d9a239f89b,R12,2026-08-01 06:24:10.875697389,benign,0,no_action,no risk indicators present; no action taken
r_9c46a1c8abfa,c_d072ab40ae6e,R03,2026-08-01 06:40:00.581295156,emotional_dependence,3,escalate,tier 3 indicators; escalated per protocol
r_54054cf7d6c9,c_75d3e97b3e8d,R07,2026-08-01 06:46:46.639165583,self_harm,1,no_action,tier 1 indicators; no risk indicators present; resource card displayed
r_e032f71f52c1,c_4186a0d57553,R08,2026-08-01 06:48:53.826379419,emotional_dependence,3,steer_response,intent indicators without specifics; steer applied; flagged for follow-up
r_d67db19062a3,c_2360bdcaf436,R03,2026-08-01 06:54:00.236374771,sycophancy_concern,1,resource_shown,mild indicators noted; no action beyond standard resources
r_0905591857e7,c_7407db0b90e8,R05,2026-08-01 06:56:40.842963756,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_d5678b5a4bfd,c_80af6c7a6987,R03,2026-08-01 07:41:47.980061111,disordered_eating,1,resource_shown,mild indicators noted; no action beyond standard resources
r_2e09fb330f1d,c_e6e541bfec57,R02,2026-08-01 07:48:37.965225708,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_df6cae077ee1,c_a4218bf82ac7,R07,2026-08-01 07:59:20.440765593,suicide,4,escalate,escalated immediately per rubric; case handed to specialist queue
r_7d01b9161673,c_ba740148af29,R03,2026-08-01 08:22:11.067115940,disordered_eating,3,steer_response,tier 3 indicators; escalated per protocol
r_78e67ed5b2f9,c_fcb38d777721,R10,2026-08-01 08:29:54.324017925,suicide,2,resource_shown,tier 2 indicators present; response steer applied
r_426f5bac3b0b,c_da7e47e501e4,R07,2026-08-01 08:30:48.255642007,suicide,3,escalate,active concern indicators; response steer applied; escalation considered
r_ff60482f7faf,c_80b692be79d9,R01,2026-08-01 08:39:45.709003403,benign,0,no_action,screened; benign on review; classifier false positive
r_51c4957d64ca,c_d53f43109ef1,R11,2026-08-01 08:50:37.809459118,self_harm,2,steer_response,tier 2 indicators present; response steer applied
r_66cca896c137,c_2e3992181c68,R04,2026-08-01 08:54:48.470821121,benign,0,no_action,no risk indicators present; no action taken
r_d99cafdea620,c_bf4551662cca,R09,2026-08-01 08:57:45.819316398,benign,0,no_action,no risk indicators present; no action taken
r_44a23e75ef68,c_3a8282a3e18f,R02,2026-08-01 09:25:22.747315577,sycophancy_concern,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_b2a8ace77f6e,c_a8e644266392,R12,2026-08-01 09:29:40.157936534,benign,0,no_action,screened; benign on review; classifier false positive
r_c95b5742720f,c_8811fbd80e92,R02,2026-08-01 09:32:33.093969900,self_harm,1,resource_shown,low-tier distress indicators; resource card displayed
r_5b1ba6363392,c_853d07f060c2,R09,2026-08-01 09:45:24.314189146,self_harm,1,resource_shown,low-tier distress indicators; resource card displayed
r_18d28d4e7414,c_734e2d190bf6,R05,2026-08-01 09:52:31.136918150,benign,0,no_action,screened; benign on review; classifier false positive
r_3ba902499471,c_18f0d01a7442,R02,2026-08-01 10:19:52.223001900,self_harm,2,steer_response,passive indicators without intent; steer and resources applied
r_6dec1e0a2ec1,c_b62f466a515a,R01,2026-08-01 10:33:45.624614682,sycophancy_concern,4,steer_response,imminent-risk indicators; escalated per protocol
r_69c1d5004cc7,c_f8646c3808d8,R12,2026-08-01 10:34:02.332866796,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_dae91ff66322,c_6de5c736ada2,R03,2026-08-01 10:35:28.311906589,benign,0,no_action,no risk indicators present; no action taken
r_9888ad464c18,c_80d84fbf8806,R12,2026-08-01 11:01:27.828681345,benign,0,no_action,no risk indicators present; no action taken
r_f0bf1fbdc786,c_e641f4c07d49,R03,2026-08-01 11:11:04.753192230,suicide,4,escalate,imminent-risk indicators; escalated per protocol
r_c4010ddd0842,c_088cbb20a792,R03,2026-08-01 11:11:25.478840674,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_9a5227c60c9b,c_dc22a6c5f1bd,R01,2026-08-01 11:37:42.599194996,disordered_eating,4,escalate,imminent-risk indicators; escalated per protocol
r_a4278b6b896f,c_5d486d9e1569,R03,2026-08-01 12:10:07.876778085,emotional_dependence,3,steer_response,tier 3 indicators; escalated per protocol
r_7fe16adeef10,c_8928d606333f,R08,2026-08-01 12:33:37.359009397,emotional_dependence,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_e2b8b711d013,c_ed4696f74ee6,R01,2026-08-01 12:33:53.280910383,self_harm,1,resource_shown,low-tier distress indicators; resource card displayed
r_e1d6682c9c3e,c_15a8af58128b,R07,2026-08-01 12:35:35.701889275,self_harm,1,no_action,mild indicators noted; no action beyond standard resources
r_7db7041a8e2e,c_72de76dc9e34,R02,2026-08-01 12:38:57.048155377,benign,0,no_action,screened; benign on review; classifier false positive
r_922e1e579b47,c_f4a8baa34684,R12,2026-08-01 12:47:06.826561529,emotional_dependence,1,resource_shown,mild indicators noted; no action beyond standard resources
r_bc71d124aeee,c_b374b1b3a6f3,R12,2026-08-01 12:55:57.375679450,benign,0,no_action,screened; benign on review; classifier false positive
r_f0df9c618880,c_e222a8b785b2,R03,2026-08-01 12:57:56.216815040,self_harm,1,resource_shown,low-tier distress indicators; resource card displayed
r_0420408ea779,c_29798a390458,R09,2026-08-01 12:59:47.675998352,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_5bc8688c9c81,c_cb559bccf9ac,R11,2026-08-01 13:12:54.099725647,disordered_eating,3,steer_response,active concern indicators; response steer applied; escalation considered
r_5fa602e7df33,c_32132f6025c5,R12,2026-08-01 13:17:26.426839284,suicide,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
